# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
6 -2 22 595652
7 -2 22 595652
8 -2 22 595652
9 -2 22 595652
10 -2 22 595652
11 -2 22 595652
12 -2 22 595652
13 -2 22 595652
14 -2 22 595652
15 -2 22 595652
0 -1 22 595652
1 -1 22 595652
2 -1 22 595652
3 -1 22 595652
4 -1 22 595652
5 -1 22 595652
6 -1 22 595652
7 -1 22 595652
8 -1 22 595652
9 -1 22 595652
10 -1 22 595652
11 -1 22 595652
12 -1 22 595652
13 -1 22 595652
14 -1 22 595652
15 -1 22 595652
0 -16 23 595652
1 -16 23 595652
2 -16 23 595652
3 -16 23 595652
4 -16 23 595652
5 -16 23 595652
6 -16 23 595652
7 -16 23 595652
8 -16 23 595652
9 -16 23 595652
10 -16 23 595652
11 -16 23 595652
12 -16 23 595652
13 -16 23 595652
14 -16 23 595652
15 -16 23 595652
0 -15 23 595652
1 -15 23 595652
2 -15 23 595652
3 -15 23 595652
4 -15 23 595652
5 -15 23 595652
6 -15 23 595652
7 -15 23 595652
8 -15 23 595652
9 -15 23 595652
10 -15 23 595652
11 -15 23 595652
12 -15 23 595652
13 -15 23 595652
14 -15 23 595652
15 -15 23 595652
0 -14 23 595652
1 -14 23 595652
2 -14 23 595652
3 -14 23 595652
4 -14 23 595652
5 -14 23 595652
6 -14 23 595652
7 -14 23 595652
8 -14 23 595652
9 -14 23 595652
10 -14 23 595652
11 -14 23 595652
12 -14 23 595652
13 -14 23 595652
14 -14 23 595652
15 -14 23 595652
0 -13 23 595652
1 -13 23 595652
2 -13 23 595652
3 -13 23 595652
4 -13 23 595652
5 -13 23 595652
6 -13 23 595652
7 -13 23 595652
8 -13 23 595652
9 -13 23 595652
10 -13 23 595652
11 -13 23 595652
12 -13 23 595652
13 -13 23 595652
14 -13 23 595652
15 -13 23 595652
0 -12 23 595652
1 -12 23 595652
2 -12 23 595652
3 -12 23 595652
4 -12 23 595652
5 -12 23 595652
6 -12 23 595652
7 -12 23 595652
8 -12 23 595652
9 -12 23 595652
10 -12 23 595652
11 -12 23 595652
12 -12 23 595652
13 -12 23 595652
14 -12 23 595652
15 -12 23 595652
0 -11 23 595652
1 -11 23 595652
2 -11 23 595652
3 -11 23 595652
4 -11 23 595652
5 -11 23 595652
6 -11 23 595652
7 -11 23 595652
8 -11 23 595652
9 -11 23 595652
10 -11 23 595652
11 -11 23 595652
12 -11 23 595652
13 -11 23 595652
14 -11 23 595652
15 -11 23 595652
0 -10 23 595652
1 -10 23 595652
2 -10 23 595652
3 -10 23 595652
4 -10 23 595652
5 -10 23 595652
6 -10 23 595652
7 -10 23 595652
8 -10 23 595652
9 -10 23 595652
10 -10 23 595652
11 -10 23 595652
12 -10 23 595652
13 -10 23 595652
14 -10 23 595652
15 -10 23 595652
0 -9 23 595652
1 -9 23 595652
2 -9 23 595652
3 -9 23 595652
4 -9 23 595652
5 -9 23 595652
6 -9 23 595652
7 -9 23 595652
8 -9 23 595652
9 -9 23 595652
10 -9 23 595652
11 -9 23 595652
12 -9 23 595652
13 -9 23 595652
14 -9 23 595652
15 -9 23 595652
0 -8 23 595652
1 -8 23 595652
2 -8 23 595652
3 -8 23 595652
4 -8 23 595652
5 -8 23 595652
6 -8 23 595652
7 -8 23 595652
8 -8 23 595652
9 -8 23 595652
10 -8 23 595652
11 -8 23 595652
12 -8 23 595652
13 -8 23 595652
14 -8 23 595652
15 -8 23 595652
0 -7 23 595652
1 -7 23 595652
2 -7 23 595652
3 -7 23 595652
4 -7 23 595652
5 -7 23 595652
6 -7 23 595652
7 -7 23 595652
8 -7 23 595652
9 -7 23 595652
10 -7 23 595652
11 -7 23 595652
12 -7 23 595652
13 -7 23 595652
14 -7 23 595652
15 -7 23 595652
0 -6 23 595652
1 -6 23 595652
2 -6 23 595652
3 -6 23 595652
4 -6 23 595652
5 -6 23 595652
6 -6 23 595652
7 -6 23 595652
8 -6 23 595652
9 -6 23 595652
10 -6 23 595652
11 -6 23 595652
12 -6 23 595652
13 -6 23 595652
14 -6 23 595652
15 -6 23 595652
0 -5 23 595652
1 -5 23 595652
2 -5 23 595652
3 -5 23 595652
4 -5 23 595652
5 -5 23 595652
6 -5 23 595652
7 -5 23 595652
8 -5 23 595652
9 -5 23 595652
10 -5 23 595652
11 -5 23 595652
12 -5 23 595652
13 -5 23 595652
14 -5 23 595652
15 -5 23 595652
0 -4 23 595652
1 -4 23 595652
2 -4 23 595652
3 -4 23 595652
4 -4 23 595652
5 -4 23 595652
6 -4 23 595652
7 -4 23 595652
8 -4 23 595652
9 -4 23 595652
10 -4 23 595652
11 -4 23 595652
12 -4 23 595652
13 -4 23 595652
14 -4 23 595652
15 -4 23 595652
0 -3 23 595652
1 -3 23 595652
2 -3 23 595652
3 -3 23 595652
4 -3 23 595652
5 -3 23 595652
6 -3 23 595652
7 -3 23 595652
8 -3 23 595652
9 -3 23 595652
10 -3 23 595652
11 -3 23 595652
12 -3 23 595652
13 -3 23 595652
14 -3 23 595652
15 -3 23 595652
0 -2 23 595652
1 -2 23 595652
2 -2 23 595652
3 -2 23 595652
4 -2 23 595652
5 -2 23 595652
6 -2 23 595652
7 -2 23 595652
8 -2 23 595652
9 -2 23 595652
10 -2 23 595652
11 -2 23 595652
12 -2 23 595652
13 -2 23 595652
14 -2 23 595652
15 -2 23 595652
0 -1 23 595652
1 -1 23 595652
2 -1 23 595652
3 -1 23 595652
4 -1 23 595652
5 -1 23 595652
6 -1 23 595652
7 -1 23 595652
8 -1 23 595652
9 -1 23 595652
10 -1 23 595652
11 -1 23 595652
12 -1 23 595652
13 -1 23 595652
14 -1 23 595652
15 -1 23 595652
0 -16 24 595652
1 -16 24 595652
2 -16 24 595652
3 -16 24 595652
4 -16 24 595652
5 -16 24 595652
6 -16 24 595652
7 -16 24 595652
8 -16 24 595652
9 -16 24 595652
10 -16 24 595652
11 -16 24 595652
12 -16 24 595652
13 -16 24 595652
14 -16 24 595652
15 -16 24 595652
0 -15 24 595652
1 -15 24 595652
2 -15 24 595652
3 -15 24 595652
4 -15 24 595652
5 -15 24 595652
6 -15 24 595652
7 -15 24 595652
8 -15 24 595652
9 -15 24 595652
10 -15 24 595652
11 -15 24 595652
12 -15 24 595652
13 -15 24 595652
14 -15 24 595652
15 -15 24 595652
0 -14 24 595652
1 -14 24 595652
2 -14 24 595652
3 -14 24 595652
4 -14 24 595652
5 -14 24 595652
6 -14 24 595652
7 -14 24 595652
8 -14 24 595652
9 -14 24 595652
10 -14 24 595652
11 -14 24 595652
12 -14 24 595652
13 -14 24 595652
14 -14 24 595652
15 -14 24 595652
0 -13 24 595652
1 -13 24 595652
2 -13 24 595652
3 -13 24 595652
4 -13 24 595652
5 -13 24 595652
6 -13 24 595652
7 -13 24 595652
8 -13 24 595652
9 -13 24 595652
10 -13 24 595652
11 -13 24 595652
12 -13 24 595652
13 -13 24 595652
14 -13 24 595652
15 -13 24 595652
0 -12 24 595652
1 -12 24 595652
2 -12 24 595652
3 -12 24 595652
4 -12 24 595652
5 -12 24 595652
6 -12 24 595652
7 -12 24 595652
8 -12 24 595652
9 -12 24 595652
10 -12 24 595652
11 -12 24 595652
12 -12 24 595652
13 -12 24 595652
14 -12 24 595652
15 -12 24 595652
0 -11 24 595652
1 -11 24 595652
2 -11 24 595652
3 -11 24 595652
4 -11 24 595652
5 -11 24 595652
6 -11 24 595652
7 -11 24 595652
8 -11 24 595652
9 -11 24 595652
10 -11 24 595652
11 -11 24 595652
12 -11 24 595652
13 -11 24 595652
14 -11 24 595652
15 -11 24 595652
0 -10 24 595652
1 -10 24 595652
2 -10 24 595652
3 -10 24 595652
4 -10 24 595652
5 -10 24 595652
6 -10 24 595652
7 -10 24 595652
8 -10 24 595652
9 -10 24 595652
10 -10 24 595652
11 -10 24 595652
12 -10 24 595652
13 -10 24 595652
14 -10 24 595652
15 -10 24 595652
0 -9 24 595652
1 -9 24 595652
2 -9 24 595652
3 -9 24 595652
4 -9 24 595652
5 -9 24 595652
6 -9 24 595652
7 -9 24 595652
8 -9 24 595652
9 -9 24 595652
10 -9 24 595652
11 -9 24 595652
12 -9 24 595652
13 -9 24 595652
14 -9 24 595652
15 -9 24 595652
0 -8 24 595652
1 -8 24 595652
2 -8 24 595652
3 -8 24 595652
4 -8 24 595652
5 -8 24 595652
6 -8 24 595652
7 -8 24 595652
8 -8 24 595652
9 -8 24 595652
10 -8 24 595652
11 -8 24 595652
12 -8 24 595652
13 -8 24 595652
14 -8 24 595652
15 -8 24 595652
0 -7 24 595652
1 -7 24 595652
2 -7 24 595652
3 -7 24 595652
4 -7 24 595652
5 -7 24 595652
6 -7 24 595652
7 -7 24 595652
8 -7 24 595652
9 -7 24 595652
10 -7 24 595652
11 -7 24 595652
12 -7 24 595652
13 -7 24 595652
14 -7 24 595652
15 -7 24 595652
0 -6 24 595652
1 -6 24 595652
2 -6 24 595652
3 -6 24 595652
4 -6 24 595652
5 -6 24 595652
6 -6 24 595652
7 -6 24 595652
8 -6 24 595652
9 -6 24 595652
10 -6 24 595652
11 -6 24 595652
12 -6 24 595652
13 -6 24 595652
14 -6 24 595652
15 -6 24 595652
0 -5 24 595652
1 -5 24 595652
2 -5 24 595652
3 -5 24 595652
4 -5 24 595652
5 -5 24 595652
6 -5 24 595652
7 -5 24 595652
8 -5 24 595652
9 -5 24 595652
10 -5 24 595652
11 -5 24 595652
12 -5 24 595652
13 -5 24 595652
14 -5 24 595652
15 -5 24 595652
0 -4 24 595652
1 -4 24 595652
2 -4 24 595652
3 -4 24 595652
4 -4 24 595652
5 -4 24 595652
6 -4 24 595652
7 -4 24 595652
8 -4 24 595652
9 -4 24 595652
10 -4 24 595652
11 -4 24 595652
12 -4 24 595652
13 -4 24 595652
14 -4 24 595652
15 -4 24 595652
0 -3 24 595652
1 -3 24 595652
2 -3 24 595652
3 -3 24 595652
4 -3 24 595652
5 -3 24 595652
6 -3 24 595652
7 -3 24 595652
8 -3 24 595652
9 -3 24 595652
10 -3 24 595652
11 -3 24 595652
12 -3 24 595652
13 -3 24 595652
14 -3 24 595652
15 -3 24 595652
0 -2 24 595652
1 -2 24 595652
2 -2 24 595652
3 -2 24 595652
4 -2 24 595652
5 -2 24 595652
6 -2 24 595652
7 -2 24 595652
8 -2 24 595652
9 -2 24 595652
10 -2 24 595652
11 -2 24 595652
12 -2 24 595652
13 -2 24 595652
14 -2 24 595652
15 -2 24 595652
0 -1 24 595652
1 -1 24 595652
2 -1 24 595652
3 -1 24 595652
4 -1 24 595652
5 -1 24 595652
6 -1 24 595652
7 -1 24 595652
8 -1 24 595652
9 -1 24 595652
10 -1 24 595652
11 -1 24 595652
12 -1 24 595652
13 -1 24 595652
14 -1 24 595652
15 -1 24 595652
0 -16 25 595652
1 -16 25 595652
2 -16 25 595652
3 -16 25 595652
4 -16 25 595652
5 -16 25 595652
6 -16 25 595652
7 -16 25 595652
8 -16 25 595652
9 -16 25 595652
10 -16 25 595652
11 -16 25 595652
12 -16 25 595652
13 -16 25 595652
14 -16 25 595652
15 -16 25 595652
0 -15 25 595652
1 -15 25 595652
2 -15 25 595652
3 -15 25 595652
4 -15 25 595652
5 -15 25 595652
6 -15 25 595652
7 -15 25 595652
8 -15 25 595652
9 -15 25 595652
10 -15 25 595652
11 -15 25 595652
12 -15 25 595652
13 -15 25 595652
14 -15 25 595652
15 -15 25 595652
0 -14 25 595652
1 -14 25 595652
2 -14 25 595652
3 -14 25 595652
4 -14 25 595652
5 -14 25 595652
6 -14 25 595652
7 -14 25 595652
8 -14 25 595652
9 -14 25 595652
10 -14 25 595652
11 -14 25 595652
12 -14 25 595652
13 -14 25 595652
14 -14 25 595652
15 -14 25 595652
0 -13 25 595652
1 -13 25 595652
2 -13 25 595652
3 -13 25 595652
4 -13 25 595652
5 -13 25 595652
6 -13 25 595652
7 -13 25 595652
8 -13 25 595652
9 -13 25 595652
10 -13 25 595652
11 -13 25 595652
12 -13 25 595652
13 -13 25 595652
14 -13 25 595652
15 -13 25 595652
0 -12 25 595652
1 -12 25 595652
2 -12 25 595652
3 -12 25 595652
4 -12 25 595652
5 -12 25 595652
6 -12 25 595652
7 -12 25 595652
8 -12 25 595652
9 -12 25 595652
10 -12 25 595652
11 -12 25 595652
12 -12 25 595652
13 -12 25 595652
14 -12 25 595652
15 -12 25 595652
0 -11 25 595652
1 -11 25 595652
2 -11 25 595652
3 -11 25 595652
4 -11 25 595652
5 -11 25 595652
6 -11 25 595652
7 -11 25 595652
8 -11 25 595652
9 -11 25 595652
10 -11 25 595652
11 -11 25 595652
12 -11 25 595652
13 -11 25 595652
14 -11 25 595652
15 -11 25 595652
0 -10 25 595652
1 -10 25 595652
2 -10 25 595652
3 -10 25 595652
4 -10 25 595652
5 -10 25 595652
6 -10 25 595652
7 -10 25 595652
8 -10 25 595652
9 -10 25 595652
10 -10 25 595652
11 -10 25 595652
12 -10 25 595652
13 -10 25 595652
14 -10 25 595652
15 -10 25 595652
0 -9 25 595652
1 -9 25 595652
2 -9 25 595652
3 -9 25 595652
4 -9 25 595652
5 -9 25 595652
6 -9 25 595652
7 -9 25 595652
8 -9 25 595652
9 -9 25 595652
10 -9 25 595652
11 -9 25 595652
12 -9 25 595652
13 -9 25 595652
14 -9 25 595652
15 -9 25 595652
0 -8 25 595652
1 -8 25 595652
2 -8 25 595652
3 -8 25 595652
4 -8 25 595652
5 -8 25 595652
6 -8 25 595652
7 -8 25 595652
8 -8 25 595652
9 -8 25 595652
10 -8 25 595652
11 -8 25 595652
12 -8 25 595652
13 -8 25 595652
14 -8 25 595652
15 -8 25 595652
0 -7 25 595652
1 -7 25 595652
2 -7 25 595652
3 -7 25 595652
4 -7 25 595652
5 -7 25 595652
6 -7 25 595652
7 -7 25 595652
8 -7 25 595652
9 -7 25 595652
10 -7 25 595652
11 -7 25 595652
12 -7 25 595652
13 -7 25 595652
14 -7 25 595652
15 -7 25 595652
0 -6 25 595652
1 -6 25 595652
2 -6 25 595652
3 -6 25 595652
4 -6 25 595652
5 -6 25 595652
6 -6 25 595652
7 -6 25 595652
8 -6 25 595652
9 -6 25 595652
10 -6 25 595652
11 -6 25 595652
12 -6 25 595652
13 -6 25 595652
14 -6 25 595652
15 -6 25 595652
0 -5 25 595652
1 -5 25 595652
2 -5 25 595652
3 -5 25 595652
4 -5 25 595652
5 -5 25 595652
6 -5 25 595652
7 -5 25 595652
8 -5 25 595652
9 -5 25 595652
10 -5 25 595652
11 -5 25 595652
12 -5 25 595652
13 -5 25 595652
14 -5 25 595652
15 -5 25 595652
0 -4 25 595652
1 -4 25 595652
2 -4 25 595652
3 -4 25 595652
4 -4 25 595652
5 -4 25 595652
6 -4 25 595652
7 -4 25 595652
8 -4 25 595652
9 -4 25 595652
10 -4 25 595652
11 -4 25 595652
12 -4 25 595652
13 -4 25 595652
14 -4 25 595652
15 -4 25 595652
0 -3 25 595652
1 -3 25 595652
2 -3 25 595652
3 -3 25 595652
4 -3 25 595652
5 -3 25 595652
6 -3 25 595652
7 -3 25 595652
8 -3 25 595652
9 -3 25 595652
10 -3 25 595652
11 -3 25 595652
12 -3 25 595652
13 -3 25 595652
14 -3 25 595652
15 -3 25 595652
0 -2 25 595652
1 -2 25 595652
2 -2 25 595652
3 -2 25 595652
4 -2 25 595652
5 -2 25 595652
6 -2 25 595652
7 -2 25 595652
8 -2 25 595652
9 -2 25 595652
10 -2 25 595652
11 -2 25 595652
12 -2 25 595652
13 -2 25 595652
14 -2 25 595652
15 -2 25 595652
0 -1 25 595652
1 -1 25 595652
2 -1 25 595652
3 -1 25 595652
4 -1 25 595652
5 -1 25 595652
6 -1 25 595652
7 -1 25 595652
8 -1 25 595652
9 -1 25 595652
10 -1 25 595652
11 -1 25 595652
12 -1 25 595652
13 -1 25 595652
14 -1 25 595652
15 -1 25 595652
0 -16 26 595652
1 -16 26 595652
2 -16 26 595652
3 -16 26 595652
4 -16 26 595652
5 -16 26 595652
6 -16 26 595652
7 -16 26 595652
8 -16 26 595652
9 -16 26 595652
10 -16 26 595652
11 -16 26 595652
12 -16 26 595652
13 -16 26 595652
14 -16 26 595652
15 -16 26 595652
0 -15 26 595652
1 -15 26 595652
2 -15 26 595652
3 -15 26 595652
4 -15 26 595652
5 -15 26 595652
6 -15 26 595652
7 -15 26 595652
8 -15 26 595652
9 -15 26 595652
10 -15 26 595652
11 -15 26 595652
12 -15 26 595652
13 -15 26 595652
14 -15 26 595652
15 -15 26 595652
0 -14 26 595652
1 -14 26 595652
2 -14 26 595652
3 -14 26 595652
4 -14 26 595652
5 -14 26 595652
6 -14 26 595652
7 -14 26 595652
8 -14 26 595652
9 -14 26 595652
10 -14 26 595652
11 -14 26 595652
12 -14 26 595652
13 -14 26 595652
14 -14 26 595652
15 -14 26 595652
0 -13 26 595652
1 -13 26 595652
2 -13 26 595652
3 -13 26 595652
4 -13 26 595652
5 -13 26 595652
6 -13 26 595652
7 -13 26 595652
8 -13 26 595652
9 -13 26 595652
10 -13 26 595652
11 -13 26 595652
12 -13 26 595652
13 -13 26 595652
14 -13 26 595652
15 -13 26 595652
0 -12 26 595652
1 -12 26 595652
2 -12 26 595652
3 -12 26 595652
4 -12 26 595652
5 -12 26 595652
6 -12 26 595652
7 -12 26 595652
8 -12 26 595652
9 -12 26 595652
10 -12 26 595652
11 -12 26 595652
12 -12 26 595652
13 -12 26 595652
14 -12 26 595652
15 -12 26 595652
0 -11 26 595652
1 -11 26 595652
2 -11 26 595652
3 -11 26 595652
4 -11 26 595652
5 -11 26 595652
6 -11 26 595652
7 -11 26 595652
8 -11 26 595652
9 -11 26 595652
10 -11 26 595652
11 -11 26 595652
12 -11 26 595652
13 -11 26 595652
14 -11 26 595652
15 -11 26 595652
0 -10 26 595652
1 -10 26 595652
2 -10 26 595652
3 -10 26 595652
4 -10 26 595652
5 -10 26 595652
6 -10 26 595652
7 -10 26 595652
8 -10 26 595652
9 -10 26 595652
10 -10 26 595652
11 -10 26 595652
12 -10 26 595652
13 -10 26 595652
14 -10 26 595652
15 -10 26 595652
0 -9 26 595652
1 -9 26 595652
2 -9 26 595652
3 -9 26 595652
4 -9 26 595652
5 -9 26 595652
6 -9 26 595652
7 -9 26 595652
8 -9 26 595652
9 -9 26 595652
10 -9 26 595652
11 -9 26 595652
12 -9 26 595652
13 -9 26 595652
14 -9 26 595652
15 -9 26 595652
0 -8 26 595652
1 -8 26 595652
2 -8 26 595652
3 -8 26 595652
4 -8 26 595652
5 -8 26 595652
6 -8 26 595652
7 -8 26 595652
8 -8 26 595652
9 -8 26 595652
10 -8 26 595652
11 -8 26 595652
12 -8 26 595652
13 -8 26 595652
14 -8 26 595652
15 -8 26 595652
0 -7 26 595652
1 -7 26 595652
2 -7 26 595652
3 -7 26 595652
4 -7 26 595652
5 -7 26 595652
6 -7 26 595652
7 -7 26 595652
8 -7 26 595652
9 -7 26 595652
10 -7 26 595652
11 -7 26 595652
12 -7 26 595652
13 -7 26 595652
14 -7 26 595652
15 -7 26 595652
0 -6 26 595652
1 -6 26 595652
2 -6 26 595652
3 -6 26 595652
4 -6 26 595652
5 -6 26 595652
6 -6 26 595652
7 -6 26 595652
8 -6 26 595652
9 -6 26 595652
10 -6 26 595652
11 -6 26 595652
12 -6 26 595652
13 -6 26 595652
14 -6 26 595652
15 -6 26 595652
0 -5 26 595652
1 -5 26 595652
2 -5 26 595652
3 -5 26 595652
4 -5 26 595652
5 -5 26 595652
6 -5 26 595652
7 -5 26 595652
8 -5 26 595652
9 -5 26 595652
10 -5 26 595652
11 -5 26 595652
12 -5 26 595652
13 -5 26 595652
14 -5 26 595652
15 -5 26 595652
0 -4 26 595652
1 -4 26 595652
2 -4 26 595652
3 -4 26 595652
4 -4 26 595652
5 -4 26 595652
6 -4 26 595652
7 -4 26 595652
8 -4 26 595652
9 -4 26 595652
10 -4 26 595652
11 -4 26 595652
12 -4 26 595652
13 -4 26 595652
14 -4 26 595652
15 -4 26 595652
0 -3 26 595652
1 -3 26 595652
2 -3 26 595652
3 -3 26 595652
4 -3 26 595652
5 -3 26 595652
6 -3 26 595652
7 -3 26 595652
8 -3 26 595652
9 -3 26 595652
10 -3 26 595652
11 -3 26 595652
12 -3 26 595652
13 -3 26 595652
14 -3 26 595652
15 -3 26 595652
0 -2 26 595652
1 -2 26 595652
2 -2 26 595652
3 -2 26 595652
4 -2 26 595652
5 -2 26 595652
6 -2 26 595652
7 -2 26 595652
8 -2 26 595652
9 -2 26 595652
10 -2 26 595652
11 -2 26 595652
12 -2 26 595652
13 -2 26 595652
14 -2 26 595652
15 -2 26 595652
0 -1 26 595652
1 -1 26 595652
2 -1 26 595652
3 -1 26 595652
4 -1 26 595652
5 -1 26 595652
6 -1 26 595652
7 -1 26 595652
8 -1 26 595652
9 -1 26 595652
10 -1 26 595652
11 -1 26 595652
12 -1 26 595652
13 -1 26 595652
14 -1 26 595652
15 -1 26 595652
0 -16 27 df7126
1 -16 27 df7126
2 -16 27 df7126
3 -16 27 df7126
4 -16 27 df7126
5 -16 27 df7126
6 -16 27 df7126
7 -16 27 df7126
8 -16 27 df7126
9 -16 27 df7126
10 -16 27 df7126
11 -16 27 df7126
12 -16 27 df7126
13 -16 27 df7126
14 -16 27 df7126
15 -16 27 df7126
0 -15 27 df7126
1 -15 27 df7126
2 -15 27 df7126
3 -15 27 df7126
4 -15 27 df7126
5 -15 27 df7126
6 -15 27 df7126
7 -15 27 df7126
8 -15 27 df7126
9 -15 27 df7126
10 -15 27 df7126
11 -15 27 df7126
12 -15 27 df7126
13 -15 27 df7126
14 -15 27 df7126
15 -15 27 df7126
0 -14 27 df7126
1 -14 27 df7126
2 -14 27 df7126
3 -14 27 df7126
4 -14 27 df7126
5 -14 27 df7126
6 -14 27 df7126
7 -14 27 df7126
8 -14 27 df7126
9 -14 27 df7126
10 -14 27 df7126
11 -14 27 df7126
12 -14 27 df7126
13 -14 27 df7126
14 -14 27 df7126
15 -14 27 df7126
0 -13 27 df7126
1 -13 27 df7126
2 -13 27 df7126
3 -13 27 df7126
4 -13 27 df7126
5 -13 27 df7126
6 -13 27 df7126
7 -13 27 df7126
8 -13 27 df7126
9 -13 27 df7126
10 -13 27 df7126
11 -13 27 df7126
12 -13 27 df7126
13 -13 27 df7126
14 -13 27 df7126
15 -13 27 df7126
0 -12 27 df7126
1 -12 27 df7126
2 -12 27 df7126
3 -12 27 df7126
4 -12 27 df7126
5 -12 27 df7126
6 -12 27 df7126
7 -12 27 df7126
8 -12 27 df7126
9 -12 27 df7126
10 -12 27 df7126
11 -12 27 df7126
12 -12 27 df7126
13 -12 27 df7126
14 -12 27 df7126
15 -12 27 df7126
0 -11 27 df7126
1 -11 27 df7126
2 -11 27 df7126
3 -11 27 df7126
4 -11 27 df7126
5 -11 27 df7126
6 -11 27 df7126
7 -11 27 df7126
8 -11 27 df7126
9 -11 27 df7126
10 -11 27 df7126
11 -11 27 df7126
12 -11 27 df7126
13 -11 27 df7126
14 -11 27 df7126
15 -11 27 df7126
0 -10 27 ffffff
1 -10 27 ffffff
2 -10 27 ffffff
3 -10 27 ffffff
4 -10 27 ffffff
5 -10 27 ffffff
6 -10 27 ffffff
7 -10 27 ffffff
8 -10 27 ffffff
9 -10 27 ffffff
10 -10 27 ffffff
11 -10 27 ffffff
12 -10 27 ffffff
13 -10 27 ffffff
14 -10 27 ffffff
15 -10 27 ffffff
0 -9 27 ffffff
1 -9 27 ffffff
2 -9 27 ffffff
3 -9 27 ffffff
4 -9 27 ffffff
5 -9 27 ffffff
6 -9 27 ffffff
7 -9 27 ffffff
8 -9 27 ffffff
9 -9 27 ffffff
10 -9 27 ffffff
11 -9 27 ffffff
12 -9 27 ffffff
13 -9 27 ffffff
14 -9 27 ffffff
15 -9 27 ffffff
0 -8 27 ffffff
1 -8 27 ffffff
2 -8 27 ffffff
3 -8 27 ffffff
4 -8 27 ffffff
5 -8 27 ffffff
6 -8 27 ffffff
7 -8 27 ffffff
8 -8 27 ffffff
9 -8 27 ffffff
10 -8 27 ffffff
11 -8 27 ffffff
12 -8 27 ffffff
13 -8 27 ffffff
14 -8 27 ffffff
15 -8 27 ffffff
0 -7 27 ffffff
1 -7 27 ffffff
2 -7 27 ffffff
3 -7 27 ffffff
4 -7 27 ffffff
5 -7 27 ffffff
6 -7 27 ffffff
7 -7 27 ffffff
8 -7 27 ffffff
9 -7 27 ffffff
10 -7 27 ffffff
11 -7 27 ffffff
12 -7 27 ffffff
13 -7 27 ffffff
14 -7 27 ffffff
15 -7 27 ffffff
0 -6 27 ffffff
1 -6 27 ffffff
2 -6 27 df7126
3 -6 27 df7126
4 -6 27 df7126
5 -6 27 df7126
6 -6 27 df7126
7 -6 27 df7126
8 -6 27 df7126
9 -6 27 df7126
10 -6 27 df7126
11 -6 27 df7126
12 -6 27 df7126
13 -6 27 df7126
14 -6 27 df7126
15 -6 27 df7126
0 -5 27 ffffff
1 -5 27 ffffff
2 -5 27 df7126
3 -5 27 df7126
4 -5 27 df7126
5 -5 27 df7126
6 -5 27 df7126
7 -5 27 df7126
8 -5 27 df7126
9 -5 27 df7126
10 -5 27 df7126
11 -5 27 df7126
12 -5 27 df7126
13 -5 27 df7126
14 -5 27 df7126
15 -5 27 df7126
0 -4 27 ffffff
1 -4 27 ffffff
2 -4 27 df7126
3 -4 27 df7126
4 -4 27 df7126
5 -4 27 df7126
6 -4 27 df7126
7 -4 27 df7126
8 -4 27 df7126
9 -4 27 df7126
10 -4 27 df7126
11 -4 27 df7126
12 -4 27 df7126
13 -4 27 df7126
14 -4 27 df7126
15 -4 27 df7126
0 -3 27 ffffff
1 -3 27 ffffff
2 -3 27 df7126
3 -3 27 df7126
4 -3 27 df7126
5 -3 27 df7126
6 -3 27 df7126
7 -3 27 df7126
8 -3 27 df7126
9 -3 27 df7126
10 -3 27 df7126
11 -3 27 df7126
12 -3 27 df7126
13 -3 27 df7126
14 -3 27 df7126
15 -3 27 df7126
0 -2 27 ffffff
1 -2 27 ffffff
2 -2 27 df7126
3 -2 27 df7126
4 -2 27 df7126
5 -2 27 df7126
6 -2 27 df7126
7 -2 27 df7126
8 -2 27 df7126
9 -2 27 df7126
10 -2 27 df7126
11 -2 27 df7126
12 -2 27 df7126
13 -2 27 df7126
14 -2 27 df7126
15 -2 27 df7126
0 -1 27 ffffff
1 -1 27 ffffff
2 -1 27 df7126
3 -1 27 df7126
4 -1 27 df7126
5 -1 27 df7126
6 -1 27 df7126
7 -1 27 df7126
8 -1 27 df7126
9 -1 27 df7126
10 -1 27 df7126
11 -1 27 df7126
12 -1 27 df7126
13 -1 27 df7126
14 -1 27 df7126
15 -1 27 df7126
-16 0 16 595652
-15 0 16 595652
-14 0 16 595652
-13 0 16 595652
-12 0 16 595652
-11 0 16 595652
-10 0 16 595652
-9 0 16 595652
-8 0 16 595652
-7 0 16 595652
-6 0 16 595652
-5 0 16 595652
-4 0 16 595652
-3 0 16 595652
-2 0 16 595652
-1 0 16 595652
-16 1 16 595652
-15 1 16 595652
-14 1 16 595652
-13 1 16 595652
-12 1 16 595652
-11 1 16 595652
-10 1 16 595652
-9 1 16 595652
-8 1 16 595652
-7 1 16 595652
-6 1 16 595652
-5 1 16 595652
-4 1 16 595652
-3 1 16 595652
-2 1 16 595652
-1 1 16 595652
-16 2 16 595652
-15 2 16 595652
-14 2 16 595652
-13 2 16 595652
-12 2 16 595652
-11 2 16 595652
-10 2 16 595652
-9 2 16 595652
-8 2 16 595652
-7 2 16 595652
-6 2 16 595652
-5 2 16 595652
-4 2 16 595652
-3 2 16 595652
-2 2 16 595652
-1 2 16 595652
-16 3 16 595652
-15 3 16 595652
-14 3 16 595652
-13 3 16 595652
-12 3 16 595652
-11 3 16 595652
-10 3 16 595652
-9 3 16 595652
-8 3 16 595652
