# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-1 31 7 696a6a
-2 30 8 8f974a
-1 30 8 8f974a
-2 31 8 8f974a
-1 31 8 8f974a
-2 30 9 8f974a
-1 30 9 8f974a
-2 31 9 8f974a
-1 31 9 8f974a
-2 30 10 8f974a
-1 30 10 8f974a
-2 31 10 8f974a
-1 31 10 8f974a
-2 30 11 8f974a
-1 30 11 8f974a
-2 31 11 8f974a
-1 31 11 8f974a
-2 30 12 8f974a
-1 30 12 8f974a
-2 31 12 8f974a
-1 31 12 8f974a
-2 30 13 8f974a
-1 30 13 8f974a
-2 31 13 8f974a
-1 31 13 8f974a
-2 30 14 8f974a
-1 30 14 8f974a
-2 31 14 8f974a
-1 31 14 8f974a
-2 30 15 8f974a
-1 30 15 8f974a
-2 31 15 8f974a
-1 31 15 8f974a
0 16 0 595652
1 16 0 595652
2 16 0 595652
3 16 0 595652
4 16 0 595652
5 16 0 595652
6 16 0 595652
7 16 0 595652
8 16 0 595652
9 16 0 595652
10 16 0 595652
11 16 0 595652
12 16 0 595652
13 16 0 595652
14 16 0 595652
15 16 0 595652
0 17 0 595652
1 17 0 595652
2 17 0 595652
3 17 0 595652
4 17 0 595652
5 17 0 595652
6 17 0 595652
7 17 0 595652
8 17 0 595652
9 17 0 595652
10 17 0 595652
11 17 0 595652
12 17 0 595652
13 17 0 595652
14 17 0 595652
15 17 0 595652
0 18 0 595652
1 18 0 595652
2 18 0 595652
3 18 0 595652
4 18 0 595652
5 18 0 595652
6 18 0 595652
7 18 0 595652
8 18 0 595652
9 18 0 595652
10 18 0 595652
11 18 0 595652
12 18 0 595652
13 18 0 595652
14 18 0 595652
15 18 0 595652
0 19 0 595652
1 19 0 595652
2 19 0 595652
3 19 0 595652
4 19 0 595652
5 19 0 595652
6 19 0 595652
7 19 0 595652
8 19 0 595652
9 19 0 595652
10 19 0 595652
11 19 0 595652
12 19 0 595652
13 19 0 595652
14 19 0 595652
15 19 0 595652
0 20 0 595652
1 20 0 595652
2 20 0 595652
3 20 0 595652
4 20 0 595652
5 20 0 595652
6 20 0 595652
7 20 0 595652
8 20 0 595652
9 20 0 595652
10 20 0 595652
11 20 0 595652
12 20 0 595652
13 20 0 595652
14 20 0 595652
15 20 0 595652
0 21 0 595652
1 21 0 595652
2 21 0 595652
3 21 0 595652
4 21 0 595652
5 21 0 595652
6 21 0 595652
7 21 0 595652
8 21 0 595652
9 21 0 595652
10 21 0 595652
11 21 0 595652
12 21 0 595652
13 21 0 595652
14 21 0 595652
15 21 0 595652
0 22 0 595652
1 22 0 595652
2 22 0 595652
3 22 0 595652
4 22 0 595652
5 22 0 595652
6 22 0 595652
7 22 0 595652
8 22 0 595652
9 22 0 595652
10 22 0 595652
11 22 0 595652
12 22 0 595652
13 22 0 595652
14 22 0 595652
15 22 0 595652
0 23 0 595652
1 23 0 595652
2 23 0 595652
3 23 0 595652
4 23 0 595652
5 23 0 595652
6 23 0 595652
7 23 0 595652
8 23 0 595652
9 23 0 595652
10 23 0 595652
11 23 0 595652
12 23 0 595652
13 23 0 595652
14 23 0 595652
15 23 0 595652
0 24 0 595652
1 24 0 595652
2 24 0 595652
3 24 0 595652
4 24 0 595652
5 24 0 595652
6 24 0 595652
7 24 0 595652
8 24 0 595652
9 24 0 595652
10 24 0 595652
11 24 0 595652
12 24 0 595652
13 24 0 595652
14 24 0 595652
15 24 0 595652
0 25 0 595652
1 25 0 595652
2 25 0 595652
3 25 0 595652
4 25 0 595652
5 25 0 595652
6 25 0 595652
7 25 0 595652
8 25 0 595652
9 25 0 595652
10 25 0 595652
11 25 0 595652
12 25 0 595652
13 25 0 595652
14 25 0 595652
15 25 0 595652
0 26 0 595652
1 26 0 595652
2 26 0 595652
3 26 0 595652
4 26 0 595652
5 26 0 595652
6 26 0 595652
7 26 0 595652
8 26 0 595652
9 26 0 595652
10 26 0 595652
11 26 0 595652
12 26 0 595652
13 26 0 595652
14 26 0 595652
15 26 0 595652
0 27 0 595652
1 27 0 595652
2 27 0 595652
3 27 0 595652
4 27 0 595652
5 27 0 595652
6 27 0 595652
7 27 0 595652
8 27 0 595652
9 27 0 595652
10 27 0 595652
11 27 0 595652
12 27 0 595652
13 27 0 595652
14 27 0 595652
15 27 0 595652
0 28 0 595652
1 28 0 595652
2 28 0 595652
3 28 0 595652
4 28 0 595652
5 28 0 595652
6 28 0 595652
7 28 0 595652
8 28 0 595652
9 28 0 595652
10 28 0 595652
11 28 0 595652
12 28 0 595652
13 28 0 595652
14 28 0 595652
15 28 0 595652
0 29 0 595652
1 29 0 595652
2 29 0 595652
3 29 0 595652
4 29 0 595652
5 29 0 595652
6 29 0 595652
7 29 0 595652
8 29 0 595652
9 29 0 595652
10 29 0 595652
11 29 0 595652
12 29 0 595652
13 29 0 595652
14 29 0 595652
15 29 0 595652
0 30 0 595652
1 30 0 595652
2 30 0 595652
3 30 0 595652
4 30 0 595652
5 30 0 595652
6 30 0 595652
7 30 0 595652
8 30 0 595652
9 30 0 595652
10 30 0 595652
11 30 0 595652
12 30 0 595652
13 30 0 595652
14 30 0 595652
15 30 0 595652
0 31 0 595652
1 31 0 595652
2 31 0 595652
3 31 0 595652
4 31 0 595652
5 31 0 595652
6 31 0 595652
7 31 0 595652
8 31 0 595652
9 31 0 595652
10 31 0 595652
11 31 0 595652
12 31 0 595652
13 31 0 595652
14 31 0 595652
15 31 0 595652
0 16 1 595652
1 16 1 595652
2 16 1 595652
3 16 1 595652
4 16 1 595652
5 16 1 595652
6 16 1 595652
7 16 1 595652
8 16 1 595652
9 16 1 595652
10 16 1 595652
11 16 1 595652
12 16 1 595652
13 16 1 595652
14 16 1 595652
15 16 1 595652
0 17 1 595652
1 17 1 595652
2 17 1 595652
3 17 1 595652
4 17 1 595652
5 17 1 595652
6 17 1 595652
7 17 1 595652
8 17 1 595652
9 17 1 595652
10 17 1 595652
11 17 1 595652
12 17 1 595652
13 17 1 595652
14 17 1 595652
15 17 1 595652
0 18 1 595652
1 18 1 595652
2 18 1 595652
3 18 1 595652
4 18 1 595652
5 18 1 595652
6 18 1 595652
7 18 1 595652
8 18 1 595652
9 18 1 595652
10 18 1 595652
11 18 1 595652
12 18 1 595652
13 18 1 595652
14 18 1 595652
15 18 1 595652
0 19 1 595652
1 19 1 595652
2 19 1 595652
3 19 1 595652
4 19 1 595652
5 19 1 595652
6 19 1 595652
7 19 1 595652
8 19 1 595652
9 19 1 595652
10 19 1 595652
11 19 1 595652
12 19 1 595652
13 19 1 595652
14 19 1 595652
15 19 1 595652
0 20 1 595652
1 20 1 595652
2 20 1 595652
3 20 1 595652
4 20 1 595652
5 20 1 595652
6 20 1 595652
7 20 1 595652
8 20 1 595652
9 20 1 595652
10 20 1 595652
11 20 1 595652
12 20 1 595652
13 20 1 595652
14 20 1 595652
15 20 1 595652
0 21 1 595652
1 21 1 595652
2 21 1 595652
3 21 1 595652
4 21 1 595652
5 21 1 595652
6 21 1 595652
7 21 1 595652
8 21 1 595652
9 21 1 595652
10 21 1 595652
11 21 1 595652
12 21 1 595652
13 21 1 595652
14 21 1 595652
15 21 1 595652
0 22 1 595652
1 22 1 595652
2 22 1 595652
3 22 1 595652
4 22 1 595652
5 22 1 595652
6 22 1 595652
7 22 1 595652
8 22 1 595652
9 22 1 595652
10 22 1 595652
11 22 1 595652
12 22 1 595652
13 22 1 595652
14 22 1 595652
15 22 1 595652
0 23 1 595652
1 23 1 595652
2 23 1 595652
3 23 1 595652
4 23 1 595652
5 23 1 595652
6 23 1 595652
7 23 1 595652
8 23 1 595652
9 23 1 595652
10 23 1 595652
11 23 1 595652
12 23 1 595652
13 23 1 595652
14 23 1 595652
15 23 1 595652
0 24 1 595652
1 24 1 595652
2 24 1 595652
3 24 1 595652
4 24 1 595652
5 24 1 595652
6 24 1 595652
7 24 1 595652
8 24 1 595652
9 24 1 595652
10 24 1 595652
11 24 1 595652
12 24 1 595652
13 24 1 595652
14 24 1 595652
15 24 1 595652
0 25 1 595652
1 25 1 595652
2 25 1 595652
3 25 1 595652
4 25 1 595652
5 25 1 595652
6 25 1 595652
7 25 1 595652
8 25 1 595652
9 25 1 595652
10 25 1 595652
11 25 1 595652
12 25 1 595652
13 25 1 595652
14 25 1 595652
15 25 1 595652
0 26 1 595652
1 26 1 595652
2 26 1 595652
3 26 1 595652
4 26 1 595652
5 26 1 595652
6 26 1 595652
7 26 1 595652
8 26 1 595652
9 26 1 595652
10 26 1 595652
11 26 1 595652
12 26 1 595652
13 26 1 595652
14 26 1 595652
15 26 1 595652
0 27 1 595652
1 27 1 595652
2 27 1 595652
3 27 1 595652
4 27 1 595652
5 27 1 595652
6 27 1 595652
7 27 1 595652
8 27 1 595652
9 27 1 595652
10 27 1 595652
11 27 1 595652
12 27 1 595652
13 27 1 595652
14 27 1 595652
15 27 1 595652
0 28 1 595652
1 28 1 595652
2 28 1 595652
3 28 1 595652
4 28 1 595652
5 28 1 595652
6 28 1 595652
7 28 1 595652
8 28 1 595652
9 28 1 595652
10 28 1 595652
11 28 1 595652
12 28 1 595652
13 28 1 595652
14 28 1 595652
15 28 1 595652
0 29 1 595652
1 29 1 595652
2 29 1 595652
3 29 1 595652
4 29 1 595652
5 29 1 595652
6 29 1 595652
7 29 1 595652
8 29 1 595652
9 29 1 595652
10 29 1 595652
11 29 1 595652
12 29 1 595652
13 29 1 595652
14 29 1 595652
15 29 1 595652
0 30 1 595652
1 30 1 595652
2 30 1 595652
3 30 1 595652
4 30 1 595652
5 30 1 595652
6 30 1 595652
7 30 1 595652
8 30 1 595652
9 30 1 595652
10 30 1 595652
11 30 1 595652
12 30 1 595652
13 30 1 595652
14 30 1 595652
15 30 1 595652
0 31 1 595652
1 31 1 595652
2 31 1 595652
3 31 1 595652
4 31 1 595652
5 31 1 595652
6 31 1 595652
7 31 1 595652
8 31 1 595652
9 31 1 595652
10 31 1 595652
11 31 1 595652
12 31 1 595652
13 31 1 595652
14 31 1 595652
15 31 1 595652
0 18 2 696a6a
1 18 2 696a6a
2 18 2 696a6a
3 18 2 696a6a
4 18 2 696a6a
5 18 2 696a6a
6 18 2 696a6a
7 18 2 696a6a
8 18 2 696a6a
9 18 2 696a6a
10 18 2 696a6a
11 18 2 696a6a
12 18 2 696a6a
13 18 2 696a6a
0 19 2 696a6a
1 19 2 696a6a
2 19 2 696a6a
3 19 2 696a6a
4 19 2 696a6a
5 19 2 696a6a
6 19 2 696a6a
7 19 2 696a6a
8 19 2 696a6a
9 19 2 696a6a
10 19 2 696a6a
11 19 2 696a6a
12 19 2 696a6a
13 19 2 696a6a
0 20 2 696a6a
1 20 2 696a6a
2 20 2 696a6a
3 20 2 696a6a
4 20 2 696a6a
5 20 2 696a6a
6 20 2 696a6a
7 20 2 696a6a
8 20 2 696a6a
9 20 2 696a6a
10 20 2 696a6a
11 20 2 696a6a
12 20 2 696a6a
13 20 2 696a6a
0 21 2 696a6a
1 21 2 696a6a
2 21 2 696a6a
3 21 2 696a6a
4 21 2 696a6a
5 21 2 696a6a
6 21 2 696a6a
7 21 2 696a6a
8 21 2 696a6a
9 21 2 696a6a
10 21 2 696a6a
11 21 2 696a6a
12 21 2 696a6a
13 21 2 696a6a
0 22 2 696a6a
1 22 2 696a6a
2 22 2 696a6a
3 22 2 696a6a
4 22 2 696a6a
5 22 2 696a6a
6 22 2 696a6a
7 22 2 696a6a
8 22 2 696a6a
9 22 2 696a6a
10 22 2 696a6a
11 22 2 696a6a
12 22 2 696a6a
13 22 2 696a6a
0 23 2 696a6a
1 23 2 696a6a
2 23 2 696a6a
3 23 2 696a6a
4 23 2 696a6a
5 23 2 696a6a
6 23 2 696a6a
7 23 2 696a6a
8 23 2 696a6a
9 23 2 696a6a
10 23 2 696a6a
11 23 2 696a6a
12 23 2 696a6a
13 23 2 696a6a
0 24 2 696a6a
1 24 2 696a6a
2 24 2 696a6a
3 24 2 696a6a
4 24 2 696a6a
5 24 2 696a6a
6 24 2 696a6a
7 24 2 696a6a
8 24 2 696a6a
9 24 2 696a6a
10 24 2 696a6a
11 24 2 696a6a
12 24 2 696a6a
13 24 2 696a6a
0 25 2 696a6a
1 25 2 696a6a
2 25 2 696a6a
3 25 2 696a6a
4 25 2 696a6a
5 25 2 696a6a
6 25 2 696a6a
7 25 2 696a6a
8 25 2 696a6a
9 25 2 696a6a
10 25 2 696a6a
11 25 2 696a6a
12 25 2 696a6a
13 25 2 696a6a
0 26 2 696a6a
1 26 2 696a6a
2 26 2 696a6a
3 26 2 696a6a
4 26 2 696a6a
5 26 2 696a6a
6 26 2 696a6a
7 26 2 696a6a
8 26 2 696a6a
9 26 2 696a6a
10 26 2 696a6a
11 26 2 696a6a
12 26 2 696a6a
13 26 2 696a6a
0 27 2 696a6a
1 27 2 696a6a
2 27 2 696a6a
3 27 2 696a6a
4 27 2 696a6a
5 27 2 696a6a
6 27 2 696a6a
7 27 2 696a6a
8 27 2 696a6a
9 27 2 696a6a
10 27 2 696a6a
11 27 2 696a6a
12 27 2 696a6a
13 27 2 696a6a
0 28 2 696a6a
1 28 2 696a6a
2 28 2 696a6a
3 28 2 696a6a
4 28 2 696a6a
5 28 2 696a6a
6 28 2 696a6a
7 28 2 696a6a
8 28 2 696a6a
9 28 2 696a6a
10 28 2 696a6a
11 28 2 696a6a
12 28 2 696a6a
13 28 2 696a6a
0 29 2 696a6a
1 29 2 696a6a
2 29 2 696a6a
3 29 2 696a6a
4 29 2 696a6a
5 29 2 696a6a
6 29 2 696a6a
7 29 2 696a6a
8 29 2 696a6a
9 29 2 696a6a
10 29 2 696a6a
11 29 2 696a6a
12 29 2 696a6a
13 29 2 696a6a
0 30 2 696a6a
1 30 2 696a6a
2 30 2 696a6a
3 30 2 696a6a
4 30 2 696a6a
5 30 2 696a6a
6 30 2 696a6a
7 30 2 696a6a
8 30 2 696a6a
9 30 2 696a6a
10 30 2 696a6a
11 30 2 696a6a
12 30 2 696a6a
13 30 2 696a6a
0 31 2 696a6a
1 31 2 696a6a
2 31 2 696a6a
3 31 2 696a6a
4 31 2 696a6a
5 31 2 696a6a
6 31 2 696a6a
7 31 2 696a6a
8 31 2 696a6a
9 31 2 696a6a
10 31 2 696a6a
11 31 2 696a6a
12 31 2 696a6a
13 31 2 696a6a
0 20 3 696a6a
1 20 3 696a6a
2 20 3 696a6a
3 20 3 696a6a
4 20 3 696a6a
5 20 3 696a6a
6 20 3 696a6a
7 20 3 696a6a
8 20 3 696a6a
9 20 3 696a6a
10 20 3 696a6a
11 20 3 696a6a
0 21 3 696a6a
1 21 3 696a6a
2 21 3 696a6a
3 21 3 696a6a
4 21 3 696a6a
5 21 3 696a6a
6 21 3 696a6a
7 21 3 696a6a
8 21 3 696a6a
9 21 3 696a6a
10 21 3 696a6a
11 21 3 696a6a
0 22 3 696a6a
1 22 3 696a6a
2 22 3 696a6a
3 22 3 696a6a
4 22 3 696a6a
5 22 3 696a6a
6 22 3 696a6a
7 22 3 696a6a
8 22 3 696a6a
9 22 3 696a6a
10 22 3 696a6a
11 22 3 696a6a
0 23 3 696a6a
1 23 3 696a6a
2 23 3 696a6a
3 23 3 696a6a
4 23 3 696a6a
5 23 3 696a6a
6 23 3 696a6a
7 23 3 696a6a
8 23 3 696a6a
9 23 3 696a6a
10 23 3 696a6a
11 23 3 696a6a
0 24 3 696a6a
1 24 3 696a6a
2 24 3 696a6a
3 24 3 696a6a
4 24 3 696a6a
5 24 3 696a6a
6 24 3 696a6a
7 24 3 696a6a
8 24 3 696a6a
9 24 3 696a6a
10 24 3 696a6a
11 24 3 696a6a
0 25 3 696a6a
1 25 3 696a6a
2 25 3 696a6a
3 25 3 696a6a
4 25 3 696a6a
5 25 3 696a6a
6 25 3 696a6a
7 25 3 696a6a
8 25 3 696a6a
9 25 3 696a6a
10 25 3 696a6a
11 25 3 696a6a
0 26 3 696a6a
1 26 3 696a6a
2 26 3 696a6a
3 26 3 696a6a
4 26 3 696a6a
5 26 3 696a6a
6 26 3 696a6a
7 26 3 696a6a
8 26 3 696a6a
9 26 3 696a6a
10 26 3 696a6a
11 26 3 696a6a
0 27 3 696a6a
1 27 3 696a6a
2 27 3 696a6a
3 27 3 696a6a
4 27 3 696a6a
5 27 3 696a6a
6 27 3 696a6a
7 27 3 696a6a
8 27 3 696a6a
9 27 3 696a6a
10 27 3 696a6a
11 27 3 696a6a
0 28 3 696a6a
1 28 3 696a6a
2 28 3 696a6a
3 28 3 696a6a
4 28 3 696a6a
5 28 3 696a6a
6 28 3 696a6a
7 28 3 696a6a
8 28 3 696a6a
9 28 3 696a6a
10 28 3 696a6a
11 28 3 696a6a
0 29 3 696a6a
1 29 3 696a6a
2 29 3 696a6a
3 29 3 696a6a
4 29 3 696a6a
5 29 3 696a6a
6 29 3 696a6a
7 29 3 696a6a
8 29 3 696a6a
9 29 3 696a6a
10 29 3 696a6a
11 29 3 696a6a
0 30 3 696a6a
1 30 3 696a6a
2 30 3 696a6a
3 30 3 696a6a
4 30 3 696a6a
5 30 3 696a6a
6 30 3 696a6a
7 30 3 696a6a
8 30 3 696a6a
9 30 3 696a6a
10 30 3 696a6a
11 30 3 696a6a
0 31 3 696a6a
1 31 3 696a6a
2 31 3 696a6a
3 31 3 696a6a
4 31 3 696a6a
5 31 3 696a6a
6 31 3 696a6a
7 31 3 696a6a
8 31 3 696a6a
9 31 3 696a6a
10 31 3 696a6a
11 31 3 696a6a
0 22 4 696a6a
1 22 4 696a6a
2 22 4 696a6a
3 22 4 696a6a
4 22 4 696a6a
5 22 4 696a6a
6 22 4 696a6a
7 22 4 696a6a
8 22 4 696a6a
9 22 4 696a6a
0 23 4 696a6a
1 23 4 696a6a
2 23 4 696a6a
3 23 4 696a6a
4 23 4 696a6a
5 23 4 696a6a
6 23 4 696a6a
7 23 4 696a6a
8 23 4 696a6a
9 23 4 696a6a
0 24 4 696a6a
1 24 4 696a6a
2 24 4 696a6a
3 24 4 696a6a
4 24 4 696a6a
5 24 4 696a6a
6 24 4 696a6a
7 24 4 696a6a
8 24 4 696a6a
9 24 4 696a6a
0 25 4 696a6a
1 25 4 696a6a
2 25 4 696a6a
3 25 4 696a6a
4 25 4 696a6a
5 25 4 696a6a
6 25 4 696a6a
7 25 4 696a6a
8 25 4 696a6a
9 25 4 696a6a
0 26 4 696a6a
1 26 4 696a6a
2 26 4 696a6a
3 26 4 696a6a
4 26 4 696a6a
5 26 4 696a6a
6 26 4 696a6a
7 26 4 696a6a
8 26 4 696a6a
9 26 4 696a6a
0 27 4 696a6a
1 27 4 696a6a
2 27 4 696a6a
3 27 4 696a6a
4 27 4 696a6a
5 27 4 696a6a
6 27 4 696a6a
7 27 4 696a6a
8 27 4 696a6a
9 27 4 696a6a
0 28 4 696a6a
1 28 4 696a6a
2 28 4 696a6a
3 28 4 696a6a
4 28 4 696a6a
5 28 4 696a6a
6 28 4 696a6a
7 28 4 696a6a
8 28 4 696a6a
9 28 4 696a6a
0 29 4 696a6a
1 29 4 696a6a
2 29 4 696a6a
3 29 4 696a6a
4 29 4 696a6a
5 29 4 696a6a
6 29 4 696a6a
7 29 4 696a6a
8 29 4 696a6a
9 29 4 696a6a
0 30 4 696a6a
1 30 4 696a6a
2 30 4 696a6a
3 30 4 696a6a
4 30 4 696a6a
5 30 4 696a6a
6 30 4 696a6a
7 30 4 696a6a
8 30 4 696a6a
9 30 4 696a6a
0 31 4 696a6a
1 31 4 696a6a
2 31 4 696a6a
3 31 4 696a6a
4 31 4 696a6a
5 31 4 696a6a
6 31 4 696a6a
7 31 4 696a6a
8 31 4 696a6a
9 31 4 696a6a
0 24 5 696a6a
1 24 5 696a6a
2 24 5 696a6a
3 24 5 696a6a
4 24 5 696a6a
5 24 5 696a6a
6 24 5 696a6a
7 24 5 696a6a
0 25 5 696a6a
1 25 5 696a6a
2 25 5 696a6a
3 25 5 696a6a
4 25 5 696a6a
5 25 5 696a6a
6 25 5 696a6a
7 25 5 696a6a
0 26 5 696a6a
1 26 5 696a6a
2 26 5 696a6a
3 26 5 696a6a
4 26 5 696a6a
5 26 5 696a6a
6 26 5 696a6a
7 26 5 696a6a
0 27 5 696a6a
1 27 5 696a6a
2 27 5 696a6a
3 27 5 696a6a
4 27 5 696a6a
5 27 5 696a6a
6 27 5 696a6a
7 27 5 696a6a
0 28 5 696a6a
1 28 5 696a6a
2 28 5 696a6a
3 28 5 696a6a
4 28 5 696a6a
5 28 5 696a6a
6 28 5 696a6a
7 28 5 696a6a
0 29 5 696a6a
1 29 5 696a6a
2 29 5 696a6a
3 29 5 696a6a
4 29 5 696a6a
5 29 5 696a6a
6 29 5 696a6a
7 29 5 696a6a
0 30 5 696a6a
1 30 5 696a6a
2 30 5 696a6a
3 30 5 696a6a
4 30 5 696a6a
5 30 5 696a6a
6 30 5 696a6a
7 30 5 696a6a
0 31 5 696a6a
1 31 5 696a6a
2 31 5 696a6a
3 31 5 696a6a
4 31 5 696a6a
5 31 5 696a6a
6 31 5 696a6a
7 31 5 696a6a
0 26 6 696a6a
1 26 6 696a6a
2 26 6 696a6a
3 26 6 696a6a
4 26 6 696a6a
5 26 6 696a6a
0 27 6 696a6a
1 27 6 696a6a
2 27 6 696a6a
3 27 6 696a6a
4 27 6 696a6a
5 27 6 696a6a
0 28 6 696a6a
1 28 6 696a6a
2 28 6 696a6a
3 28 6 696a6a
4 28 6 696a6a
5 28 6 696a6a
0 29 6 696a6a
1 29 6 696a6a
2 29 6 696a6a
3 29 6 696a6a
4 29 6 696a6a
5 29 6 696a6a
0 30 6 696a6a
1 30 6 696a6a
2 30 6 696a6a
3 30 6 696a6a
4 30 6 696a6a
5 30 6 696a6a
0 31 6 696a6a
1 31 6 696a6a
2 31 6 696a6a
3 31 6 696a6a
4 31 6 696a6a
5 31 6 696a6a
0 28 7 696a6a
1 28 7 696a6a
2 28 7 696a6a
3 28 7 696a6a
0 29 7 696a6a
1 29 7 696a6a
2 29 7 696a6a
3 29 7 696a6a
0 30 7 696a6a
1 30 7 696a6a
2 30 7 696a6a
3 30 7 696a6a
0 31 7 696a6a
1 31 7 696a6a
2 31 7 696a6a
3 31 7 696a6a
0 30 8 8f974a
1 30 8 8f974a
0 31 8 8f974a
1 31 8 8f974a
0 30 9 8f974a
1 30 9 8f974a
0 31 9 8f974a
1 31 9 8f974a
0 30 10 8f974a
1 30 10 8f974a
0 31 10 8f974a
1 31 10 8f974a
0 30 11 8f974a
1 30 11 8f974a
0 31 11 8f974a
1 31 11 8f974a
0 30 12 8f974a
1 30 12 8f974a
0 31 12 8f974a
1 31 12 8f974a
0 30 13 8f974a
1 30 13 8f974a
0 31 13 8f974a
1 31 13 8f974a
0 30 14 8f974a
1 30 14 8f974a
0 31 14 8f974a
1 31 14 8f974a
0 30 15 8f974a
1 30 15 8f974a
0 31 15 8f974a
1 31 15 8f974a
-16 32 0 595652
-15 32 0 595652
-14 32 0 595652
-13 32 0 595652
-12 32 0 595652
-11 32 0 595652
-10 32 0 595652
-9 32 0 595652
-8 32 0 595652
-7 32 0 595652
-6 32 0 595652
-5 32 0 595652
-4 32 0 595652
-3 32 0 595652
-2 32 0 595652
-1 32 0 595652
-16 33 0 595652
-15 33 0 595652
-14 33 0 595652
-13 33 0 595652
-12 33 0 595652
-11 33 0 595652
-10 33 0 595652
-9 33 0 595652
-8 33 0 595652
-7 33 0 595652
-6 33 0 595652
-5 33 0 595652
-4 33 0 595652
-3 33 0 595652
-2 33 0 595652
-1 33 0 595652
-16 34 0 595652
-15 34 0 595652
-14 34 0 595652
-13 34 0 595652
-12 34 0 595652
-11 34 0 595652
-10 34 0 595652
-9 34 0 595652
-8 34 0 595652
-7 34 0 595652
-6 34 0 595652
-5 34 0 595652
-4 34 0 595652
-3 34 0 595652
-2 34 0 595652
-1 34 0 595652
-16 35 0 595652
-15 35 0 595652
-14 35 0 595652
-13 35 0 595652
-12 35 0 595652
-11 35 0 595652
-10 35 0 595652
-9 35 0 595652
-8 35 0 595652
-7 35 0 595652
-6 35 0 595652
-5 35 0 595652
-4 35 0 595652
-3 35 0 595652
-2 35 0 595652
-1 35 0 595652
-16 36 0 595652
-15 36 0 595652
-14 36 0 595652
-13 36 0 595652
-12 36 0 595652
-11 36 0 595652
-10 36 0 595652
-9 36 0 595652
-8 36 0 595652
-7 36 0 595652
-6 36 0 595652
-5 36 0 595652
-4 36 0 595652
-3 36 0 595652
-2 36 0 595652
-1 36 0 595652
-16 37 0 595652
-15 37 0 595652
-14 37 0 595652
-13 37 0 595652
-12 37 0 595652
-11 37 0 595652
-10 37 0 595652
-9 37 0 595652
-8 37 0 595652
-7 37 0 595652
-6 37 0 595652
-5 37 0 595652
-4 37 0 595652
-3 37 0 595652
-2 37 0 595652
-1 37 0 595652
-16 38 0 595652
-15 38 0 595652
-14 38 0 595652
-13 38 0 595652
-12 38 0 595652
-11 38 0 595652
-10 38 0 595652
-9 38 0 595652
-8 38 0 595652
-7 38 0 595652
-6 38 0 595652
-5 38 0 595652
-4 38 0 595652
-3 38 0 595652
-2 38 0 595652
-1 38 0 595652
-16 39 0 595652
-15 39 0 595652
-14 39 0 595652
-13 39 0 595652
-12 39 0 595652
-11 39 0 595652
-10 39 0 595652
-9 39 0 595652
-8 39 0 595652
-7 39 0 595652
-6 39 0 595652
-5 39 0 595652
-4 39 0 595652
-3 39 0 595652
-2 39 0 595652
-1 39 0 595652
-16 40 0 595652
-15 40 0 595652
-14 40 0 595652
-13 40 0 595652
-12 40 0 595652
-11 40 0 595652
-10 40 0 595652
-9 40 0 595652
-8 40 0 595652
-7 40 0 595652
-6 40 0 595652
-5 40 0 595652
-4 40 0 595652
-3 40 0 595652
-2 40 0 595652
-1 40 0 595652
-16 41 0 595652
-15 41 0 595652
-14 41 0 595652
-13 41 0 595652
-12 41 0 595652
-11 41 0 595652
-10 41 0 595652
-9 41 0 595652
-8 41 0 595652
-7 41 0 595652
-6 41 0 595652
-5 41 0 595652
-4 41 0 595652
-3 41 0 595652
-2 41 0 595652
-1 41 0 595652
-16 42 0 595652
-15 42 0 595652
-14 42 0 595652
-13 42 0 595652
-12 42 0 595652
-11 42 0 595652
-10 42 0 595652
-9 42 0 595652
-8 42 0 595652
-7 42 0 595652
-6 42 0 595652
-5 42 0 595652
-4 42 0 595652
-3 42 0 595652
-2 42 0 595652
-1 42 0 595652
-16 43 0 595652
-15 43 0 595652
-14 43 0 595652
-13 43 0 595652
-12 43 0 595652
-11 43 0 595652
-10 43 0 595652
-9 43 0 595652
-8 43 0 595652
-7 43 0 595652
-6 43 0 595652
-5 43 0 595652
-4 43 0 595652
-3 43 0 595652
-2 43 0 595652
-1 43 0 595652
-16 44 0 595652
-15 44 0 595652
-14 44 0 595652
-13 44 0 595652
-12 44 0 595652
-11 44 0 595652
-10 44 0 595652
-9 44 0 595652
-8 44 0 595652
-7 44 0 595652
-6 44 0 595652
-5 44 0 595652
-4 44 0 595652
-3 44 0 595652
-2 44 0 595652
-1 44 0 595652
-16 45 0 595652
-15 45 0 595652
-14 45 0 595652
-13 45 0 595652
-12 45 0 595652
-11 45 0 595652
-10 45 0 595652
-9 45 0 595652
-8 45 0 595652
-7 45 0 595652
-6 45 0 595652
-5 45 0 595652
-4 45 0 595652
-3 45 0 595652
-2 45 0 595652
-1 45 0 595652
-16 46 0 595652
-15 46 0 595652
-14 46 0 595652
-13 46 0 595652
-12 46 0 595652
-11 46 0 595652
-10 46 0 595652
-9 46 0 595652
-8 46 0 595652
-7 46 0 595652
-6 46 0 595652
-5 46 0 595652
-4 46 0 595652
-3 46 0 595652
-2 46 0 595652
-1 46 0 595652
-16 47 0 595652
-15 47 0 595652
-14 47 0 595652
-13 47 0 595652
-12 47 0 595652
-11 47 0 595652
-10 47 0 595652
-9 47 0 595652
-8 47 0 595652
